visit_id	wifi_id	date	indices
v335	354	17245	546923;546926;546929;546931;546944;546948;546958;546978;546982;546984;546988;546991;546993;546995
v336	354	17303	933613
v337	354	17313	996890
v338	356	17328	1090401
v339	357	17197	206429;206436;206453
v340	358	17306	953115;953122;953123;953133;953137;953145;953157;953159;953166
v341	358	17326	1080930;1080935;1080937;1080946
v342	359	17203	250241
v343	359	17241	512073;512077;512080;512081;512082;512087;512088;512101;512102;512104;512105;512113
v344	359	17291	856766;856767;856771;856775;856777;856779;856781
v345	359	17297	893034;893035;893037;893038;893044;893045;893050;893051;893053;893056;893126;893171;893176;893179;893180;893182;893185;893198;893206
v346	359	17304	938157;938162;938176;938179;938185;938186;938195;938221;938228;938230;938237;938239;938241
v347	359	17318	1031410;1031427;1031432;1031437;1031441;1031444;1031461;1031463;1031465;1033848
v348	359	17325	1074618;1074624;1074637;1074705;1074710;1074711;1074728;1074730;1074731;1074733;1074735;1074740
v349	361	17203	246855;246857;246872;246874;246889;246893;246965;248926;248939;248944;248951;248953;248969;248970
v350	363	17339	1162901;1162905;1162909;1162914;1162920;1162934;1162938;1162941;1162942;1162945;1162952;1162954;1162957;1162960
v351	364	17224	398497;398499;398509;398512
v352	365	17181	99181
v353	365	17305	945868
v354	367	17255	610923;610929;610930;610935;610966;610970
v355	367	17322	1057079;1057105;1057108
v356	367	17346	1217044;1217052;1217329
v357	370	17204	254525;254540
v358	371	17295	884778;884782;884784;884789
v359	372	17201	235867
v360	373	17188	146892;146924;147000;147005;147006;147008
v361	374	17201	234742;234759;234762;234764;234806
v362	376	17168	13037
v363	377	17177	70430
v364	381	17211	303413
v365	382	17340	1168481;1168488;1168489;1168506
v366	384	17203	247836;247841;247842;247843;247844
v367	384	17232	450342
v368	385	17180	92822;92823;92832;92846;92849
v369	386	17221	372254;372281;372282;372284
v370	387	17289	839555
v371	387	17295	883469
v372	388	17317	1027386;1027392;1027401;1027415;1027427;1027437;1027444;1027445
v373	389	17190	158726;158733;158745;158761
v374	389	17203	247613
v375	389	17217	346382
v376	391	17204	253161;253165;253170;253173
v377	391	17310	974029;974037
v378	396	17345	1213435;1213440;1213443;1213449;1213459
v379	397	17314	1003615;1003620;1003626;1003632;1003634;1003637;1003791;1003792
v380	399	17228	424637;424654
v381	400	17188	148980;148994;149005
v382	401	17268	704984;704987;704989;704992;704995;705012;705016;705018;705029;705030;705031;705032;705040;705048;705051;705055
v383	402	17300	913118;913123;913124;913130;913131;913132;913133;913134;913137;913139;913145;913146
v384	406	17173	45184;45194;45197;45198;45213
v385	406	17228	424065;424131
v386	406	17342	1184315
v387	406	17347	1228723;1228742
v388	407	17232	453799;453802;453805;453809
v389	408	17278	766408;766412;766426;766427
v390	410	17279	771775;771777;771784;773661
v391	411	17206	269635;269643;269646
v392	412	17260	648356;648362;648403;648428
v393	416	17279	773044;773051;773054;773055;773061;773066;773070;773090;773112;773151;773154;773158;773164;773194;773195;773198;773209;773215;773220;773229
v394	419	17257	627408
v395	419	17271	722551
v396	422	17196	194443;194446;194611;194622;194640;194662;194663;194664;194668;194670
v397	422	17214	323401;323405;323408;323413;323415;323419;323422;323427;323428;323429;323564;323876;323878
v398	423	17314	1004011;1004012;1004014;1004017;1004059;1004065;1004067
v399	423	17337	1150300;1150307;1150333
v400	424	17299	910820;910823;910824;910833;910834
v401	424	17309	971389
v402	425	17313	998175;998181;998190;998197;998203;998222;998226;998252;998254;998258;998260
v403	427	17342	1192511;1192537;1192539;1192540;1192541
v404	428	17220	369210;369212;369215;369234;369238;369240;369249;369255;369267;369269;369274;369283;369288
v405	429	17346	1215204;1215207;1215208;1215209;1215214;1215222;1215224;1215266;1215289;1215293;1215299
v406	430	17283	789287;789296;789299;789301;789302;789306;789307;789309;789310;789313;789315;789321
v407	431	17223	387920;387946;387984;387987;388014;388017;388031;388033;388056;388063;388133;388141;388143;388275;388278;388280;388281;388286;388288
v408	432	17263	664713;664805
v409	434	17207	275434
v410	435	17340	1172337;1172341;1172342;1172345;1172347;1172348;1173044
v411	436	17229	432519;432536;432578;432582;432593;432614;436197;436200;436211;436256;436279;436298;436310;436328;436356
v412	437	17270	714545
v413	437	17278	760198;760234;760235
v414	439	17243	525660
v415	441	17226	413871;413875;413876
v416	443	17222	378386
v417	445	17267	694594;694602;694605;694608;694618;694620;694625;694642;694643
v418	449	17345	1210372;1210374;1210397;1210426;1210468
v419	450	17196	191495;191512;191546;191557;191565;191642;191704;191722;191771;191830;191841;191924;191948;192018
v420	452	17265	684382;684389;684393;684404;684412;684423;684438;684457;684462;684468;684471;684473;684474;684477;684478;684486;684488;684505;684508;684511;684530;684532;684533;684543
v421	454	17275	746431;746435;746437;746442;746444
v422	455	17323	1062769
v423	456	17177	70226;70230;70247;70267;70271;70296
v424	457	17285	807462;807464;807486
v425	457	17335	1131476;1131478;1131479
v426	460	17233	456719;456723
v427	461	17167	3956;3986;3994;3997;4028;4040;4045;4081;4086;4102;4118;4134;4146;4195;4206;4211;4214;4220;4238;4291;4329;4332;4349;4355;4358
v428	465	17320	1047962;1047968;1047969
v429	466	17251	584310;584317;584332;584335;584337;584371;584383;584400
v430	467	17253	598242;598244
v431	468	17214	325105;325115
v432	468	17262	662846;662857;662860;662872;662874;662896;662897
v433	468	17265	684933;684944;684998;685017;685020;685076;685108;685116;685131;685188;685190;685222;685266
v434	468	17294	879257;879278;879285;879288
v435	469	17269	706419;706723
v436	469	17270	712957;712961;712973;712975;712976;712978;712983;712985;712986;712989;712991;712993;712997;713002;713004;713010;713013;713014
v437	470	17258	636166;636173;636185;636188;636246;636247;636304;636315;636317;636323;636329;636331;636336;636344;636362;636377;636380;636385;636393;636432;636515;636524;636610;636612;636653
v438	470	17275	743061;743082;743084;743111;743114;743117;743126;743134
