visit_id	wifi_id	date	indices
v14409	10160	17178	55192;55198;55199;55203;55204;55205;55208;55213;55217;55219
v14410	10160	17272	469486;469489;469491;469492;469493;469494;469495
v14425	10169	17235	324764;324767;324769;324770;324771;324772
v14483	10219	17266	449388;449392;449396;449398;449410
v14613	10308	17176	47697;47699;47704;47710;47713;47714;47724;47725;47726;47731;47732;47829
v14614	10308	17210	208561
v14615	10308	17215	231461;231465;231466;231467;231468;231475
v14616	10308	17216	232796;232797;232798;232799;232802;232806;232809;232810;232811
v14617	10308	17276	485326;485338;485355;485358;485360;485362;485364;485419;485428;485429;485481;485485;486003;486017
v14618	10308	17278	492943;492944;492945;492946;492947;492949
v14619	10308	17284	508217;508220;508226;508227;508228;508229;508250
v14620	10308	17300	556159;556160;556162;556163;556164;556169;556181;556199;556200;556201
v14621	10308	17425	963878;963879;963881;963882;963888;963890;963894;963895;963896;963899;963900
v14867	10464	17410	915559;915560;915562;915584;915592;915593;915597;915600;915620
v14921	10514	17374	787693;787694;787695;787701
v14922	10514	17463	1086829;1086830;1086831;1086832;1086833;1086834;1086837;1086838;1086843;1086844;1086845
v15254	10753	17271	467016;467019;467020;467022;467030;467049;467058;467059;467060;467063;467103;467107;467108;467115
v15287	10781	17181	74767;74768;74769;74770;74771;74772
v15319	10806	17262	432937;432938;432943;432950;432961;432962
v15320	10806	17263	436643;436644;436648;436649;436651;436665;438225;438242
v15339	10823	17196	139577;139586;139592;139593;139603;139606;139616;139626;139630;139631;139632
v15340	10823	17199	150439;150442
v15341	10823	17211	210257;210258
v15342	10823	17247	372836;372839;372840;372841;372847;372850;372852;372860;372863;372870;372871
v15343	10823	17287	517806;517807;517808;517811;517813
v15467	10910	17362	748850;748851;748852;748871;748883;748885;748888
v15594	10990	17229	298426;298428;298429;298430;298431;298436;298460;298461;298463;298495;298497
v15602	10995	17396	863364;863372;863375;863376
v15694	11079	17372	781653;781654;781655;781656;781665;781667;781911;781912;781913;781914
v15808	11153	17233	315842;315845;315848;315849;315854;315856;315875;315876;315884;315929
v15903	11248	17191	115855;115857;115858;115862;115863;115864
v15904	11248	17229	299810
v15905	11248	17242	354884;354885;354888;354890;354891;354893
v15906	11248	17254	401777;401787
v16101	11384	17341	685419;685421
